file_name,mem_usage_mb,peak_mem_mb,avg_mem_overall_mb,time_ms
764,62.42,10.41,5.56,377.47
765,61.85,10.42,5.57,380.54
766,62.13,10.44,5.57,372.21
767,62.74,10.45,5.58,378.84
768,62.09,10.46,5.59,391.19
769,62.38,10.47,5.59,379.09
770,62.66,10.49,5.60,389.10
771,62.95,10.50,5.61,394.73
772,62.99,10.51,5.62,388.92
773,62.77,10.53,5.63,385.32
774,62.44,10.55,5.63,390.89
775,63.07,10.56,5.64,382.13
776,63.08,10.57,5.65,383.16
777,63.16,10.58,5.65,382.60
778,63.14,10.60,5.66,388.67
779,63.11,10.61,5.67,395.31
780,63.03,10.72,5.68,386.34
781,63.35,10.73,5.68,389.19
782,63.67,10.75,5.69,388.37
783,63.22,10.76,5.70,398.68
784,63.57,10.77,5.70,396.71
785,63.48,10.79,5.71,401.26
786,63.71,10.80,5.72,384.86
787,63.59,10.81,5.72,386.20
788,63.77,10.82,5.73,386.25
789,63.77,10.84,5.74,394.40
790,63.95,10.85,5.75,410.13
791,63.82,10.86,5.75,396.16
792,64.11,10.87,5.76,390.32
793,64.22,10.89,5.77,398.04
794,64.03,10.90,5.77,396.88
795,64.20,10.91,5.78,402.41
796,64.11,10.92,5.79,399.21
797,63.92,10.94,5.79,397.38
798,63.87,10.95,5.80,395.98
799,64.08,10.96,5.81,397.86
800,64.37,10.98,5.82,402.03
801,64.45,10.99,5.82,406.61
802,64.45,11.00,5.83,398.51
803,64.04,11.01,5.84,404.79
804,64.70,11.03,5.84,400.17
805,64.79,11.04,5.85,404.23
806,64.85,11.05,5.86,401.49
807,64.01,11.06,5.87,398.16
808,65.02,11.08,5.87,404.56
809,64.64,11.09,5.88,399.72
810,65.14,11.10,5.89,408.14
811,65.00,11.12,5.89,399.02
812,65.08,11.13,5.90,401.08
813,65.04,11.14,5.91,404.18
814,64.99,11.15,5.91,419.90
815,65.22,11.17,5.92,414.80
816,65.17,11.18,5.93,414.60
817,65.57,11.19,5.94,419.22
818,65.38,11.58,5.94,417.63
819,65.05,11.59,5.95,411.75
820,65.76,11.60,5.96,401.53
821,65.97,11.62,5.96,429.33
822,65.81,11.63,5.97,419.58
823,65.57,11.64,5.98,438.71
824,65.60,11.66,5.99,418.16
825,65.67,11.67,5.99,412.94
826,66.05,11.68,6.00,404.38
827,66.24,11.69,6.01,417.47
828,65.73,11.71,6.01,413.12
829,66.19,11.72,6.02,425.47
830,66.35,11.73,6.03,414.46
831,66.46,11.74,6.03,413.23
832,66.46,11.76,6.04,402.92
833,66.56,11.77,6.05,404.75
834,66.29,11.78,6.06,417.47
835,66.11,11.80,6.06,421.83
836,66.57,11.81,6.07,427.71
837,66.66,11.82,6.08,421.26
838,66.57,11.83,6.08,427.22
839,66.48,11.85,6.09,428.50
840,66.59,11.86,6.10,420.48
841,66.21,11.88,6.11,431.27
842,66.70,11.91,6.13,435.69
843,66.93,11.92,6.14,418.92
844,65.92,11.93,6.14,432.52
845,66.37,11.95,6.15,415.43
846,66.73,11.96,6.16,428.87
847,67.12,11.97,6.16,419.59
848,67.24,11.98,6.17,417.09
849,67.09,12.00,6.18,415.36
850,67.29,12.01,6.18,414.21
851,67.39,12.02,6.19,425.90
852,67.29,12.04,6.20,426.34
853,67.62,12.05,6.21,421.42
854,67.70,12.06,6.21,416.91
855,67.68,12.07,6.22,433.04
856,67.27,12.09,6.23,419.27
857,67.58,12.10,6.23,422.75
858,67.41,12.11,6.24,426.50
859,67.43,12.12,6.25,456.76
860,67.74,12.14,6.26,439.18
861,67.86,12.15,6.26,441.49
862,67.93,12.16,6.27,431.41
863,67.52,12.17,6.28,444.48
864,67.72,12.19,6.28,442.93
865,67.90,12.20,6.29,430.08
866,68.30,12.21,6.30,444.50
867,68.20,12.23,6.30,447.36
868,68.11,12.24,6.31,474.14
869,68.13,12.25,6.32,441.46
870,68.53,12.26,6.33,436.28
871,68.36,12.29,6.34,431.92
872,68.55,12.30,6.34,436.75
873,68.18,12.31,6.35,446.03
874,68.61,12.32,6.36,439.26
875,68.67,12.34,6.36,435.51
876,68.69,12.35,6.37,430.48
877,68.54,12.36,6.38,437.32
878,68.99,12.38,6.39,432.64
879,68.96,12.39,6.39,439.21
880,69.06,12.40,6.40,441.26
881,69.23,12.41,6.41,432.00
882,69.20,12.43,6.41,438.89
883,69.26,12.44,6.42,446.34
884,69.48,12.45,6.43,449.29
885,69.47,12.46,6.44,435.41
886,69.62,12.48,6.44,445.95
887,69.36,12.49,6.45,450.87
888,69.46,12.50,6.46,439.78
889,69.56,12.52,6.46,428.34
890,69.62,12.53,6.47,454.56
891,69.82,12.54,6.48,454.17
892,69.38,12.55,6.48,467.61
893,69.62,12.57,6.49,440.42
894,69.36,12.58,6.50,443.33
895,69.96,12.59,6.51,451.16
896,69.63,12.60,6.51,448.04
897,69.79,12.62,6.52,435.33
898,69.99,12.63,6.53,448.56
899,70.32,12.64,6.53,457.01
900,70.34,12.65,6.54,448.35
901,69.89,12.67,6.55,462.53
902,70.29,12.68,6.56,448.31
903,70.12,12.69,6.56,453.23
904,70.38,12.71,6.57,462.67
905,70.29,12.72,6.58,482.61
906,70.65,12.73,6.58,455.01
907,70.29,12.74,6.59,453.51
908,70.71,12.76,6.60,452.97
909,70.68,12.77,6.60,468.69
910,70.75,12.98,6.61,470.27
911,70.40,12.99,6.62,482.12
912,70.61,13.01,6.63,462.99
913,70.69,13.02,6.63,444.34
914,70.92,13.03,6.64,449.61
915,71.00,13.04,6.65,456.08
916,71.12,13.06,6.65,445.80
917,70.77,13.07,6.66,462.78
918,70.77,13.08,6.67,463.23
919,71.08,13.09,6.67,451.94
920,71.23,13.11,6.68,459.31
921,71.21,13.12,6.69,451.88
922,71.31,13.13,6.70,482.47
923,70.63,13.14,6.70,457.02
924,71.51,13.16,6.71,454.24
925,71.29,13.17,6.72,477.94
926,71.46,13.18,6.72,461.53
927,71.32,13.20,6.73,451.39
928,71.70,13.21,6.74,512.17
929,71.38,13.22,6.75,466.27
930,71.61,13.23,6.75,476.86
931,71.75,13.25,6.76,469.86
932,71.98,13.26,6.77,462.41
933,71.84,13.27,6.77,476.96
934,71.08,13.28,6.78,470.11
935,72.05,13.30,6.79,463.80
936,71.62,13.31,6.79,479.95
937,71.92,13.32,6.80,471.82
938,71.81,13.34,6.81,492.75
939,72.11,13.35,6.82,481.02
940,71.98,13.36,6.82,473.14
941,72.59,13.37,6.83,467.65
942,72.58,13.39,6.84,459.68
943,72.40,13.40,6.84,459.36
944,72.80,13.41,6.85,460.82
945,72.37,13.42,6.86,481.41
946,72.52,13.45,6.87,492.37
947,72.88,13.46,6.88,464.47
948,73.13,13.49,6.90,461.31
949,73.23,13.50,6.90,524.92
950,72.99,13.51,6.91,509.64
951,72.83,13.53,6.92,508.44
952,73.38,13.54,6.93,487.90
953,73.10,13.55,6.93,501.26
954,72.56,13.57,6.94,513.61
955,72.80,13.58,6.95,529.18
956,72.83,13.59,6.95,499.91
957,73.48,13.60,6.96,502.97
958,73.61,13.62,6.97,494.56
959,73.30,13.63,6.98,552.92
960,73.63,13.64,6.98,503.14
961,72.99,13.65,6.99,534.03
962,73.39,13.67,7.00,519.64
963,73.78,13.68,7.00,499.98
964,73.97,13.69,7.01,490.35
965,73.44,13.71,7.02,564.89
966,73.41,13.72,7.02,510.92
967,74.00,13.73,7.03,501.42
968,73.54,13.74,7.04,546.40
969,74.14,13.76,7.05,496.75
970,73.75,13.77,7.05,502.31
971,73.99,13.78,7.06,510.14
972,74.09,13.79,7.07,546.79
973,73.80,13.81,7.07,499.61
974,74.60,13.82,7.08,511.85
975,73.62,13.83,7.09,614.56
976,73.57,13.85,7.10,536.55
977,74.23,13.86,7.10,580.65
978,74.55,13.87,7.11,619.05
979,74.27,13.88,7.12,560.95
980,74.03,13.90,7.12,537.40
981,74.07,13.92,7.13,504.31
982,74.39,13.93,7.14,542.38
983,74.55,13.95,7.15,553.25
984,74.01,13.96,7.16,524.20
985,74.41,13.97,7.16,524.87
986,74.89,13.98,7.17,510.63
987,74.77,14.00,7.18,530.07
988,74.79,14.01,7.18,518.38
989,74.21,14.02,7.19,591.41
990,73.29,14.03,7.20,547.70
991,74.17,14.05,7.21,538.40
992,78.30,14.06,7.21,539.32
993,78.95,14.07,7.22,549.02
994,78.22,14.09,7.23,544.91
995,78.15,14.10,7.23,532.37
996,78.85,14.11,7.24,526.40
997,79.09,14.12,7.25,524.68
998,78.88,14.14,7.25,523.26
999,79.23,14.15,7.26,532.53
1000,79.69,14.16,7.27,542.69
