file_name,mem_usage_mb,peak_mem_mb,avg_mem_overall_mb,time_ms
766,62.58,10.44,5.57,345.77
767,62.48,10.45,5.58,362.88
768,62.76,10.46,5.59,350.07
769,62.80,10.47,5.59,356.11
770,62.76,10.49,5.60,353.25
771,62.74,10.50,5.61,358.60
772,62.91,10.51,5.61,362.28
773,62.96,10.53,5.62,358.89
774,62.96,10.55,5.63,349.24
775,63.04,10.56,5.64,352.32
776,63.03,10.57,5.64,361.78
777,63.08,10.58,5.65,356.60
778,62.72,10.60,5.66,362.75
779,63.37,10.61,5.67,355.70
780,63.32,10.72,5.67,357.63
781,63.32,10.73,5.68,349.61
782,63.34,10.75,5.69,356.87
783,63.52,10.76,5.69,366.13
784,63.51,10.77,5.70,355.00
785,63.40,10.79,5.71,368.89
786,63.59,10.80,5.72,362.40
787,63.67,10.81,5.72,354.25
788,63.39,10.82,5.73,368.54
789,63.52,10.84,5.74,371.38
790,63.70,10.85,5.74,367.41
791,63.74,10.86,5.75,362.97
792,64.06,10.87,5.76,367.37
793,63.95,10.89,5.76,358.61
794,63.96,10.90,5.77,374.25
795,63.80,10.91,5.78,378.28
796,64.13,10.92,5.79,367.38
797,64.10,10.94,5.79,362.01
798,64.15,10.95,5.80,378.75
799,64.26,10.96,5.81,371.45
800,64.42,10.98,5.81,369.72
801,64.43,10.99,5.82,360.00
802,64.68,11.00,5.83,377.08
803,64.42,11.01,5.83,367.58
804,64.72,11.03,5.84,364.71
805,64.48,11.04,5.85,373.19
806,64.89,11.05,5.86,383.07
807,64.69,11.06,5.86,369.62
808,64.85,11.08,5.87,365.26
809,64.99,11.09,5.88,374.01
810,64.62,11.10,5.88,383.36
811,65.04,11.12,5.89,393.72
812,65.09,11.13,5.90,380.12
813,64.77,11.14,5.91,376.69
814,65.21,11.15,5.91,404.85
815,65.23,11.17,5.92,388.56
816,65.16,11.18,5.93,391.71
817,65.36,11.19,5.93,383.95
818,65.65,11.58,5.94,384.05
819,65.41,11.59,5.95,370.96
820,65.16,11.60,5.95,381.28
821,65.69,11.62,5.96,379.97
822,65.53,11.63,5.97,374.09
823,65.57,11.64,5.98,379.83
824,65.41,11.66,5.98,387.61
825,65.74,11.67,5.99,384.29
826,65.75,11.68,6.00,383.21
827,65.93,11.69,6.00,380.01
828,65.50,11.71,6.01,386.17
829,66.24,11.72,6.02,382.87
830,65.89,11.73,6.03,379.84
831,65.68,11.74,6.03,379.83
832,65.98,11.76,6.04,387.32
833,66.37,11.77,6.05,396.52
834,65.95,11.78,6.05,384.41
835,65.74,11.80,6.06,383.44
836,66.20,11.81,6.07,389.46
837,66.60,11.82,6.07,389.08
838,66.43,11.83,6.08,390.18
839,66.33,11.85,6.09,400.12
840,66.39,11.86,6.10,390.75
841,66.54,11.88,6.11,400.09
842,66.97,11.91,6.13,397.46
843,66.63,11.92,6.13,392.55
844,66.93,11.93,6.14,391.97
845,66.72,11.95,6.15,394.91
846,66.98,11.96,6.15,392.89
847,66.65,11.97,6.16,397.15
848,66.99,11.98,6.17,390.90
849,67.16,12.00,6.18,393.76
850,67.24,12.01,6.18,403.02
851,67.23,12.02,6.19,394.40
852,67.08,12.04,6.20,396.96
853,67.32,12.05,6.20,389.56
854,67.32,12.06,6.21,410.99
855,67.74,12.07,6.22,390.82
856,67.47,12.09,6.23,398.58
857,67.59,12.10,6.23,399.46
858,67.73,12.11,6.24,404.45
859,67.62,12.12,6.25,404.90
860,67.69,12.14,6.25,402.35
861,67.21,12.15,6.26,407.22
862,67.87,12.16,6.27,405.96
863,67.72,12.17,6.27,396.67
864,67.84,12.19,6.28,405.88
865,67.82,12.20,6.29,399.52
866,68.14,12.21,6.30,402.05
867,68.30,12.23,6.30,399.29
868,68.21,12.24,6.31,407.95
869,68.26,12.25,6.32,398.50
870,67.99,12.26,6.32,407.38
871,68.48,12.29,6.33,421.83
872,68.16,12.30,6.34,410.24
873,68.61,12.31,6.35,421.75
874,68.48,12.32,6.36,417.69
875,68.48,12.34,6.36,412.19
876,68.48,12.35,6.37,409.35
877,68.68,12.36,6.38,426.61
878,68.89,12.38,6.38,409.20
879,68.77,12.39,6.39,415.06
880,68.96,12.40,6.40,403.59
881,68.55,12.41,6.40,409.22
882,68.91,12.43,6.41,402.84
883,69.09,12.44,6.42,406.96
884,68.98,12.45,6.43,414.44
885,69.17,12.46,6.43,407.79
886,69.16,12.48,6.44,413.38
887,69.08,12.49,6.45,412.39
888,69.36,12.50,6.45,416.46
889,69.59,12.52,6.46,418.42
890,69.38,12.53,6.47,410.24
891,69.60,12.54,6.48,421.80
892,69.50,12.55,6.48,426.89
893,69.36,12.57,6.49,416.84
894,69.34,12.58,6.50,426.82
895,69.69,12.59,6.50,416.01
896,69.87,12.60,6.51,417.65
897,69.86,12.62,6.52,430.01
898,69.91,12.63,6.52,415.63
899,69.85,12.64,6.53,414.61
900,69.98,12.65,6.54,416.97
901,69.97,12.67,6.55,403.43
902,70.17,12.68,6.55,405.70
903,70.25,12.69,6.56,430.17
904,70.47,12.71,6.57,423.48
905,70.20,12.72,6.57,419.12
906,70.36,12.73,6.58,409.58
907,70.28,12.74,6.59,413.92
908,70.57,12.76,6.60,416.94
909,70.45,12.77,6.60,425.10
910,70.37,12.98,6.61,417.98
911,70.18,12.99,6.62,422.53
912,70.70,13.01,6.62,420.40
913,70.67,13.02,6.63,420.82
914,70.99,13.03,6.64,415.43
915,70.86,13.04,6.64,421.38
916,70.86,13.06,6.65,429.41
917,71.05,13.07,6.66,413.44
918,70.87,13.08,6.67,430.15
919,70.82,13.09,6.67,443.03
920,69.95,13.11,6.68,441.06
921,70.96,13.12,6.69,435.70
922,71.27,13.13,6.69,423.75
923,70.68,13.14,6.70,430.72
924,71.26,13.16,6.71,431.26
925,71.38,13.17,6.71,442.52
926,70.95,13.18,6.72,450.48
927,71.71,13.20,6.73,423.30
928,71.22,13.21,6.74,435.23
929,71.70,13.22,6.74,418.38
930,71.65,13.23,6.75,441.74
931,71.86,13.25,6.76,440.91
932,71.74,13.26,6.76,439.17
933,71.56,13.27,6.77,441.87
934,71.85,13.28,6.78,447.49
935,71.84,13.30,6.79,425.94
936,72.10,13.31,6.79,436.92
937,72.03,13.32,6.80,439.45
938,71.90,13.34,6.81,441.51
939,72.04,13.35,6.81,444.06
940,72.28,13.36,6.82,448.98
941,72.51,13.37,6.83,446.12
942,72.41,13.39,6.83,438.42
943,72.38,13.40,6.84,439.36
944,72.15,13.41,6.85,434.17
945,72.61,13.42,6.86,431.63
946,72.41,13.45,6.87,438.08
947,72.68,13.46,6.88,439.00
948,72.41,13.49,6.90,427.96
949,72.83,13.50,6.90,435.06
950,72.69,13.51,6.91,428.89
951,72.89,13.53,6.92,446.56
952,73.02,13.54,6.92,442.82
953,73.12,13.55,6.93,467.22
954,72.97,13.57,6.94,435.39
955,73.14,13.58,6.95,452.67
956,73.01,13.59,6.95,439.12
957,73.34,13.60,6.96,443.56
958,73.27,13.62,6.97,445.16
959,73.11,13.63,6.97,448.27
960,73.31,13.64,6.98,433.13
961,73.22,13.65,6.99,442.64
962,73.49,13.67,6.99,448.75
963,73.54,13.68,7.00,437.66
964,73.62,13.69,7.01,434.70
965,73.82,13.71,7.02,438.84
966,73.91,13.72,7.02,435.34
967,73.82,13.73,7.03,448.51
968,73.75,13.74,7.04,444.57
969,73.86,13.76,7.04,449.34
970,73.82,13.77,7.05,442.99
971,73.94,13.78,7.06,440.26
972,73.93,13.79,7.06,458.23
973,74.00,13.81,7.07,437.88
974,74.11,13.82,7.08,446.95
975,73.93,13.83,7.09,455.58
976,74.43,13.85,7.09,445.77
977,74.52,13.86,7.10,439.51
978,74.47,13.87,7.11,449.49
979,74.64,13.88,7.11,438.31
980,74.35,13.90,7.12,447.11
981,74.58,13.92,7.13,447.96
982,74.53,13.93,7.14,455.18
983,74.30,13.95,7.15,450.93
984,74.29,13.96,7.15,450.66
985,74.75,13.97,7.16,465.36
986,74.95,13.98,7.17,463.37
987,74.93,14.00,7.17,463.06
988,75.06,14.01,7.18,460.56
989,74.66,14.02,7.19,459.08
990,75.07,14.03,7.20,467.40
991,74.25,14.05,7.20,450.02
992,78.88,14.06,7.21,469.02
993,79.27,14.07,7.22,460.13
994,78.48,14.08,7.22,448.53
995,79.32,14.10,7.23,475.15
996,79.15,14.11,7.24,466.00
997,79.36,14.12,7.25,463.43
998,79.54,14.14,7.25,474.91
999,79.54,14.15,7.26,458.29
1000,79.41,14.16,7.27,439.50
